TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,days_since_last_transaction,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,transaction_hour,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
142.55,1,0.019908987485779295,67,97,1,1262.68,0.9638888888888889,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,16,0,0,1,1,0,0,0
224.79,1,0.020477815699658702,18,129,1,528.38,25.021527777777777,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,16,0,0,1,0,0,0,1
362.04,0,0.02844141069397042,58,198,2,8421.88,129.02569444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,1,0,1,0,0,0
642.53,1,0.023321956769055744,65,128,1,11417.91,136.0125,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,1,0,0,1,0,0,0
50.99,1,0.026166097838452786,29,76,1,1334.6,14.98125,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,16,0,1,0,1,0,0,0
107.48,1,0.023890784982935155,22,129,1,591.23,3.995138888888889,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,18,0,1,0,0,0,0,1
177.05,1,0.02844141069397042,24,235,1,4287.82,75.99444444444444,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,0,0,1
386.52,1,0.022753128555176336,48,28,1,5630.61,31.941666666666666,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,16,0,1,0,0,1,0,0
443.79,1,0.02502844141069397,53,87,1,3133.85,66.99513888888889,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,1,0,0,0,0,1,0
88.4,1,0.02957906712172924,46,174,1,2567.53,34.983333333333334,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,18,0,0,1,0,1,0,0
965.66,1,0.025597269624573378,53,32,1,765.81,34.98125,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,17,1,0,0,0,1,0,0
305.27,1,0.02502844141069397,68,147,1,12958.65,41.94166666666667,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,16,0,0,1,1,0,0,0
263.34,1,0.02502844141069397,64,55,1,2411.02,44.049305555555556,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,17,1,0,0,0,0,1,0
182.42,1,0.019908987485779295,51,137,1,3051.29,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,0,1,0,0,0,1,0
1250.94,1,0.022753128555176336,36,107,2,11565.97,13.038194444444445,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,17,1,0,0,1,0,0,0
291.27,1,0.026166097838452786,77,121,1,6878.86,2.9583333333333335,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,17,0,1,0,0,0,1,0
523.74,1,0.026166097838452786,43,159,1,13498.55,22.978472222222223,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16,1,0,0,1,0,0,0
456.05,1,0.026166097838452786,68,20,1,11729.51,11.020833333333334,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,17,0,1,0,1,0,0,0
277.02,0,0.02502844141069397,46,227,1,8586.38,63.00486111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,1,0,0,1,0,0,0
280.92,1,0.02218430034129693,41,168,1,5298.85,31.055555555555557,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,18,0,0,1,1,0,0,0
615.16,1,0.020477815699658702,26,140,1,214.61,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
171.11,1,0.022753128555176336,57,171,1,6324.09,74.02986111111112,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,1,0
36.71,1,0.02844141069397042,48,55,1,6459.38,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,0,1,0,1,0,0,0
40.83,1,0.022753128555176336,48,24,1,3944.12,29.019444444444446,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,16,1,0,0,0,1,0,0
390.35,0,0.023890784982935155,64,61,1,7095.88,76.07222222222222,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,18,1,0,0,1,0,0,0
742.26,1,0.023321956769055744,27,36,1,7868.19,14.98263888888889,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,17,0,0,1,0,1,0,0
403.63,1,0.02502844141069397,31,167,3,3304.02,8.967361111111112,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,16,0,1,0,0,1,0,0
200.19,0,0.02502844141069397,52,108,1,4389.96,54.05972222222222,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,18,0,1,0,0,0,1,0
986.81,0,0.020477815699658702,68,127,1,14881.77,32.03472222222222,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,16,0,0,1,1,0,0,0
285.49,0,0.027872582480091012,53,109,1,6366.84,135.03819444444446,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,18,0,1,0,1,0,0,0
14.16,0,0.026166097838452786,74,290,1,5399.76,2.95625,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,1,0,0,0,1,0
12.18,1,0.02161547212741752,76,77,1,4909.24,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,18,0,1,0,0,0,1,0
178.39,1,0.026166097838452786,34,98,1,8469.43,106.04513888888889,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,18,0,0,1,0,1,0,0
504.71,1,0.026166097838452786,29,61,1,6214.54,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998,18,0,0,1,0,1,0,0
295.18,0,0.01763367463026166,66,31,1,12961.53,98.04375,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,17,0,1,0,1,0,0,0
120.29,1,0.026166097838452786,19,77,1,1362.39,82.08055555555555,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,18,0,1,0,0,0,0,1
27.28,1,0.023890784982935155,29,96,1,10668.24,49.00763888888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,16,1,0,0,1,0,0,0
63.41,1,0.02957906712172924,26,36,1,1546.22,85.98125,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,17,1,0,0,0,0,0,1
376.78,0,0.02218430034129693,21,88,1,841.65,0.03680555555555556,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844385,-0.5000000000000004,17,0,0,1,0,0,0,1
302.86,1,0.030147895335608646,55,275,1,5239.24,74.00416666666666,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.4999999999999997,-0.8660254037844388,18,0,0,1,1,0,0,0
635.91,0,0.02844141069397042,46,78,1,13267.09,154.97291666666666,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,1,0,1,0,0,0
333.97,1,0.023321956769055744,52,45,1,5237.36,36.981944444444444,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,0,1,0,1,0,0,0
124.84,1,0.02161547212741752,52,79,1,6711.78,100.02569444444444,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,0,0,1,0,0,1,0
259.9,1,0.026166097838452786,26,100,1,914.28,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,16,0,0,1,0,0,0,1
178.88,0,0.01763367463026166,76,93,4,4708.29,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,17,0,1,0,0,0,1,0
194.37,1,0.02161547212741752,66,161,1,14395.88,82.03125,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,17,1,0,0,1,0,0,0
41.93,1,0.023321956769055744,48,136,1,5081.26,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,1,0,0,0,1,0,0
223.43,1,0.01763367463026166,77,178,1,7932.41,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,17,0,1,0,0,0,1,0
386.97,1,0.025597269624573378,58,137,1,1876.35,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,16,0,1,0,0,0,1,0
281.85,1,0.026166097838452786,22,109,1,1585.98,95.04027777777777,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,17,1,0,0,0,0,0,1
123.38,1,0.02104664391353811,59,40,1,13542.41,114.96180555555556,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,0,0,1,1,0,0,0
361.27,1,0.023890784982935155,63,180,1,7945.57,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,17,1,0,0,1,0,0,0
257.6,0,0.02957906712172924,59,293,1,7950.74,105.01805555555555,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,16,0,0,1,0,0,1,0
5.76,1,0.020477815699658702,38,164,1,5859.79,158.0388888888889,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844385,-0.5000000000000004,17,0,1,0,0,1,0,0
21.15,1,0.022753128555176336,70,180,1,3466.74,158.98055555555555,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,0,1,0
307.89,0,0.02218430034129693,62,90,1,2637.55,83.99166666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,1,0
52.04,0,0.023321956769055744,50,31,1,8436.12,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,16,0,1,0,1,0,0,0
220.2,1,0.020477815699658702,28,102,1,1075.15,118.95277777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,0,0,1,0,0,0,1
361.38,0,0.02161547212741752,72,71,3,4972.92,21.947222222222223,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,17,0,0,1,0,0,1,0
344.87,1,0.020477815699658702,58,25,1,7447.44,55.00625,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844385,-0.5000000000000004,17,0,1,0,0,0,1,0
199.23,1,0.026166097838452786,29,54,1,9834.0,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,1,0,0,0,1,0,0
119.3,1,0.023321956769055744,34,22,5,319.04,35.00486111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
81.35,1,0.020477815699658702,41,103,1,7192.45,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,0,0,1,0,1,0,0
391.66,1,0.023321956769055744,50,103,1,2406.31,41.05138888888889,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999997,-0.8660254037844388,17,0,1,0,0,1,0,0
95.75,1,0.030147895335608646,31,169,1,337.62,15.914583333333333,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,16,0,1,0,0,1,0,0
201.53,1,0.026166097838452786,68,287,1,2732.86,34.99930555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,0,1,0
285.26,1,0.023890784982935155,28,93,1,167.72,19.98611111111111,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,16,1,0,0,0,0,0,1
56.62,1,0.023321956769055744,54,121,1,8981.1,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,0,1,0,1,0,0,0
5.25,1,0.02104664391353811,39,49,1,14143.32,70.04791666666667,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.5000000000000004,0.8660254037844384,18,1,0,0,1,0,0,0
199.47,1,0.026166097838452786,57,142,1,6067.44,45.97847222222222,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,0,0,1,1,0,0,0
143.03,1,0.02502844141069397,63,147,1,7981.45,160.96458333333334,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,1,0,0,0,0,1,0
1212.51,1,0.022753128555176336,20,24,1,605.95,23.00625,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,0,1
219.63,1,0.027872582480091012,48,44,1,8013.63,2.9791666666666665,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16,1,0,0,1,0,0,0
117.25,0,0.023890784982935155,31,73,1,13694.68,44.9875,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,0,0,1,1,0,0,0
488.15,1,0.02161547212741752,43,168,1,7071.09,41.90902777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,1,0,0,1,0,0
56.31,0,0.020477815699658702,75,195,1,6396.08,72.00555555555556,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,17,0,0,1,0,0,1,0
453.49,1,0.023890784982935155,66,147,1,6366.43,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,1,0,1,0,0,0
121.71,1,0.02161547212741752,52,140,1,5878.89,32.979166666666664,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,17,1,0,0,0,0,1,0
1047.69,1,0.023321956769055744,20,139,1,1889.78,37.98888888888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
806.97,1,0.023890784982935155,25,11,1,102.2,42.075,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,17,0,0,1,0,0,0,1
168.0,0,0.026166097838452786,32,11,1,3498.58,82.98194444444445,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
242.62,0,0.022753128555176336,22,234,1,483.02,48.99930555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,0,1
186.69,1,0.02161547212741752,30,54,1,8602.22,85.92569444444445,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,16,0,1,0,0,1,0,0
213.42,1,0.022753128555176336,45,17,1,3736.38,93.02569444444444,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,17,1,0,0,0,1,0,0
304.35,1,0.020477815699658702,31,36,1,4057.1,6.9625,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,17,0,1,0,0,1,0,0
315.13,1,0.023890784982935155,30,143,1,6570.94,19.96527777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,16,0,1,0,0,1,0,0
461.25,0,0.02104664391353811,54,171,1,676.1,40.97291666666667,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844385,-0.5000000000000004,17,0,0,1,1,0,0,0
49.59,1,0.020477815699658702,48,147,1,6037.03,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
33.03,1,0.01820250284414107,21,28,1,935.88,0.029166666666666667,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,0,0,1
161.31,1,0.02218430034129693,28,13,1,1268.67,33.96458333333333,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,1,0,0,0,0,0,1
561.58,1,0.02104664391353811,65,23,1,11748.86,161.0375,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,17,0,0,1,1,0,0,0
304.93,1,0.019340159271899887,65,158,1,13531.22,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,16,1,0,0,1,0,0,0
349.64,1,0.02502844141069397,48,226,1,6651.62,28.92152777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,1,0,0
329.69,0,0.02502844141069397,26,66,1,1671.66,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,0,1,0,0,0,1
124.59,1,0.027872582480091012,27,171,1,129.29,7.0256944444444445,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,17,0,1,0,0,0,0,1
192.23,1,0.015358361774744027,54,39,3,2610.67,29.00486111111111,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,16,0,0,1,0,1,0,0
668.78,1,0.023321956769055744,20,141,1,983.68,53.03263888888889,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,17,1,0,0,0,0,0,1
299.09,0,0.020477815699658702,36,84,1,5615.26,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,1,0,0,1,0,0
91.48,1,0.02957906712172924,51,141,1,14942.78,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,1,0,0,0
48.85,1,0.01763367463026166,19,176,1,1503.56,11.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,16,1,0,0,0,0,0,1
40.66,1,0.02161547212741752,59,156,1,1153.84,19.966666666666665,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,1,0,0,0,1,0
126.81,1,0.02844141069397042,26,290,1,5427.98,7.009027777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
107.47,1,0.023321956769055744,67,144,1,7517.5,16.009722222222223,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,17,0,0,1,0,0,1,0
354.96,1,0.02957906712172924,69,96,1,6712.94,36.010416666666664,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,16,0,0,1,1,0,0,0
557.41,0,0.01820250284414107,80,49,1,2968.75,66.92569444444445,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,16,0,0,1,0,0,1,0
194.99,1,0.02844141069397042,34,91,1,1370.03,46.02708333333333,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,17,0,1,0,0,1,0,0
237.97,1,0.022753128555176336,69,69,1,13486.15,7.028472222222222,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,1,0,0,1,0,0,0
1162.42,0,0.026166097838452786,30,45,1,10357.26,12.990972222222222,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,16,0,0,1,1,0,0,0
1342.25,0,0.02957906712172924,21,235,1,694.03,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,18,0,1,0,0,0,0,1
205.65,1,0.020477815699658702,62,144,1,3582.16,43.97986111111111,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,16,0,1,0,0,0,1,0
103.08,0,0.02161547212741752,49,150,1,9251.38,33.97569444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
199.02,1,0.027303754266211604,22,185,1,793.63,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,1,0,0,0,0,0,1
292.08,1,0.022753128555176336,72,32,1,7950.48,85.06944444444444,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,18,1,0,0,0,0,1,0
74.04,1,0.027303754266211604,18,66,1,1690.23,45.0625,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,18,0,0,1,0,0,0,1
116.33,1,0.023321956769055744,27,144,1,1696.15,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,0,1
59.73,1,0.023321956769055744,27,56,1,800.93,18.009027777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,0,1
39.21,1,0.026166097838452786,66,245,4,9385.57,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,16,1,0,0,1,0,0,0
116.88,1,0.027303754266211604,45,263,1,7717.34,19.989583333333332,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,17,1,0,0,1,0,0,0
